日付,決算,証憑,コード,科目名,コード,補助名,コード,部門名,税コード,税率,コード,科目名,コード,補助名,コード,部門名,税コード,税率,金額,消費税,摘要,取引先,メモ,事務所メモ
2024/12/31,,,1142,売掛金,2010,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,14715,1471,12月分 手数料売上,ラボラトリー,,
2024/12/31,,,1142,売掛金,3119,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,6440,644,12月分 手数料売上,ﾗﾝﾄﾞﾗﾝﾄﾞﾘｰ　ﾗﾝﾄﾞﾗﾝﾄﾞﾘｰ読売ﾗﾝﾄﾞ店,,
2024/12/31,,,1142,売掛金,3120,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5470,547,12月分 手数料売上,ﾘｨｰｻﾝｸ,,
2024/12/31,,,1142,売掛金,3018,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3000,300,12月分 手数料売上,荏原実業,,
2024/12/31,,,1142,売掛金,3018,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3000,300,12月分 手数料売上,荏原実業,,
2024/12/31,,,1142,売掛金,3017,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,8270,827,12月分 手数料売上,英和工業,,
2024/12/31,,,1142,売掛金,3024,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5870,587,12月分 手数料売上,奥村動物病院,,
2024/12/31,,,1142,売掛金,3026,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,15630,1563,12月分 手数料売上,海鮮居酒屋　檸檬,,
2024/12/31,,,1142,売掛金,3048,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5110,511,12月分 手数料売上,JKB,,
2024/12/31,,,1142,売掛金,3192,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,22050,2205,12月分 手数料売上,㈱NTプラス,,
2024/12/31,,,1142,売掛金,3137,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,14930,1493,12月分 手数料売上,SHUHEI,,
2024/12/31,,,1142,売掛金,3001,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,2880,288,12月分 手数料売上,あおば,,
2024/12/31,,,1142,売掛金,3007,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,15330,1533,12月分 手数料売上,ｲｰｽﾄｻｳﾝﾄﾞ,,
2024/12/31,,,1142,売掛金,3011,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,33130,3313,12月分 手数料売上,ｲﾉﾍﾞｲｼｮﾝｵﾌﾞﾒﾃﾞｨｶﾙｻｰﾋ,,
2024/12/31,,,1142,売掛金,3176,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,43800,4380,12月分 手数料売上,㈱エクサスソリューションズ,,
2024/12/31,,,1142,売掛金,3159,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,100000,10000,12月分 手数料売上,株式会社カナイエンタ,,
2024/12/31,,,1142,売掛金,3200,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,159485,15948,12月分 手数料売上,㈱サティスファクトリーBPO本部運用管理部,,
2024/12/31,,,1142,売掛金,3052,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3260,326,12月分 手数料売上,ｼﾞｬｸｴﾂ,,
2024/12/31,,,1142,売掛金,3205,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,18000,1800,12月分 手数料売上,㈱ジャパンプロセス,,
2024/12/31,,,1142,売掛金,3059,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,30850,3085,12月分 手数料売上,ﾀｲﾔ館京浜高津,,
2024/12/31,,,1142,売掛金,3182,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,12860,1286,12月分 手数料売上,㈱メイツ電子,,
2024/12/31,,,1142,売掛金,3126,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,61070,6107,12月分 手数料売上,㈱ﾒｯﾄﾞﾄﾗｽﾄ東京,,
2024/12/31,,,1142,売掛金,3147,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,48380,4838,12月分 手数料売上,ワンラインシステム,,
2024/12/31,,,1142,売掛金,3010,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,15860,1586,12月分 手数料売上,井出紙工,,
2024/12/31,,,1142,売掛金,2024,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,291200,29120,12月分 手数料売上,環境ｵﾌﾟﾃｨﾏﾙ,,
2024/12/31,,,1142,売掛金,3163,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,16110,1611,12月分 手数料売上,宮崎華園,,
2024/12/31,,,1142,売掛金,1008,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,8500,850,12月分 手数料売上,溝の口ｵﾌｨｽ,,
2024/12/31,,,1142,売掛金,3108,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1700,170,12月分 手数料売上,溝ノ口製麺渡辺商店,,
2024/12/31,,,1142,売掛金,3031,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,8470,847,12月分 手数料売上,ｷｭｰﾋﾞｯｸｽ,,
2024/12/31,,,1142,売掛金,3113,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1280,128,12月分 手数料売上,山口歯科医院,,
2024/12/31,,,1142,売掛金,3046,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,17070,1707,12月分 手数料売上,賛友精機,,
2024/12/31,,,1142,売掛金,3051,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,33210,3321,12月分 手数料売上,七五三寿司,,
2024/12/31,,,1142,売掛金,3022,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1280,128,12月分 手数料売上,小笠原会計事務所,,
2024/12/31,,,1142,売掛金,3053,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,23720,2372,12月分 手数料売上,昇辰電気,,
2024/12/31,,,1142,売掛金,3056,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,15440,1544,12月分 手数料売上,新富,,
2024/12/31,,,1142,売掛金,3028,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,49310,4931,12月分 手数料売上,神奈川中央交通東,,
2024/12/31,,,1142,売掛金,1019,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1500,150,12月分 手数料売上,川崎ｵｷｼﾄﾝ,,
2024/12/31,,,1142,売掛金,3030,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3090,309,12月分 手数料売上,川崎建設,,
2024/12/31,,,1142,売掛金,3173,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,14800,1480,12月分 手数料売上,川崎市中部児童相談所,,
2024/12/31,,,1142,売掛金,3066,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5200,520,12月分 手数料売上,多摩食事ｻｰﾋﾞｽかりん,,
2024/12/31,,,1142,売掛金,3060,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,42440,4244,12月分 手数料売上,太陽第一幼稚園,,
2024/12/31,,,1142,売掛金,3058,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5980,598,12月分 手数料売上,大丸化工,,
2024/12/31,,,1142,売掛金,3129,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5350,535,12月分 手数料売上,中華福林,,
2024/12/31,,,1142,売掛金,3148,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,28840,2884,12月分 手数料売上,中日本ｴｸｽﾄｰﾙ,,
2024/12/31,,,1142,売掛金,3073,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5872,587,12月分 手数料売上,東洋ｴﾚﾒﾝﾄ工業㈱,,
2024/12/31,,,1142,売掛金,3099,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,4410,441,12月分 手数料売上,二子新地整骨院,,
2024/12/31,,,1142,売掛金,3008,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3780,378,12月分 手数料売上,板垣電子工業,,
2024/12/31,,,1142,売掛金,1012,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,8000,800,12月分 手数料売上,美・デザイン ㈲大興資源へ請求,,
2024/12/31,,,1142,売掛金,3091,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1190,119,12月分 手数料売上,美容室コパン,,
2024/12/31,,,1142,売掛金,3097,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,35670,3567,12月分 手数料売上,不二ﾌﾟﾗﾝﾄ工業㈱,,
2024/12/31,,,1142,売掛金,3106,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,56640,5664,12月分 手数料売上,岬水産,,
2024/12/31,,,1142,売掛金,3084,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,10460,1046,12月分 手数料売上,林整形外科,,
2024/12/31,,,1142,売掛金,2543,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,33180,3318,12月分 手数料売上,ブリヂストンタイヤソリューションジャパン,,
2024/12/31,,,1142,売掛金,35,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,33080,3308,12月分 手数料売上,リハフロンティア株式,,
2024/12/31,,,1142,売掛金,34,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,2570,257,12月分 手数料売上,㈱siesta,,
2024/12/31,,,1142,売掛金,3191,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,4980,498,12月分 手数料売上,㈲ｼﾞｮｲﾌ,,
2024/12/31,,,1142,売掛金,33,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5780,578,12月分 手数料売上,㈱Gradeup,,
2024/12/31,,,1142,売掛金,3226,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,17000,1700,12月分 手数料売上,嶺岡設備㈱,,
2024/12/31,,,1142,売掛金,39,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,6820,682,12月分 手数料売上,ｶﾒﾊﾁﾍﾞｰｶﾘｰ,,
2024/12/31,,,1142,売掛金,3207,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,13600,1360,12月分 手数料売上,㈱ｱﾗｲﾝ,,
2024/12/31,,,1142,売掛金,2,,    ,,810,,4105,商品売上,    ,,1,横浜,110,10,309710,30971,手数料売上　こづか㈱,こづか㈱,,
2024/12/31,,,1142,売掛金,2,,    ,,810,,4102,作業料売上　ｺﾂﾞｶ㈱,    ,,1,横浜,110,10,180000,18000,こづか事務手数料（千葉さん・的場さん）,こづか㈱,,
2024/12/31,,,1142,売掛金,1,,    ,,810,,4101,作業料売上　㈲大興資源,    ,,1,横浜,110,10,530000,53000,廃棄物収集請負,㈲大興資源,,
2024/12/31,,,1142,売掛金,1,,    ,,810,,1142,売掛金,1012,,    ,,810,,6050,,㈲大興資源へ入金された,,,
2024/12/31,,,1142,売掛金,2026,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1541100,154110,12月分 手数料売上,三友商事,,
2024/12/31,,,1142,売掛金,3109,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1560,156,12月分 手数料売上,ﾒｶﾞﾈｽﾄｱ-武蔵中原店 ㈲大興資源へ請求,,
2025/1/6,,,1112,普通預金,1,,    ,,810,,1142,売掛金,3207,,    ,,810,,14575,,ｶ)ｱﾗｲﾝ,,,
2025/1/6,,,1112,普通預金,2,,    ,,810,,1142,売掛金,1008,,    ,,810,,9350,,売掛の入金　手数料売上,エムコミュー,,
2025/1/6,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3147,,    ,,810,,58707,,売掛の入金　手数料売上,ワンラインシステム,,
2025/1/6,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3120,,    ,,810,,6017,,売掛の入金　手数料売上　9月分,リィーサンク,,
2025/1/6,,,6231,雑費,    ,,0,共通部門,511,10,1142,売掛金,3207,,    ,,810,,350,35,振込手数料,,,
2025/1/7,,,6220,支払手数料,    ,,0,共通部門,310,10,1142,売掛金,2024,,    ,,810,,350,35,振込手数料相殺,環境ｵﾌﾟﾃｨﾏﾙ,,
2025/1/7,,,9999,諸口,    ,,    ,,810,,1142,売掛金,3086,,    ,,810,,8338,,売掛の入金　手数料売上,㈲原田管理商会,,
2025/1/7,,,9999,諸口,    ,,    ,,810,,1142,売掛金,3119,,    ,,810,,6666,,売掛の入金　手数料売上,㈲原田管理商会,,
2025/1/7,,,9999,諸口,    ,,    ,,810,,1142,売掛金,3029,,    ,,810,,13849,,売掛の入金　手数料売上,㈲原田管理商会,,
2025/1/9,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3205,,    ,,810,,19800,,売掛の入金　手数料売上,ジャパンプロセス,,
2025/1/9,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3103,,    ,,810,,1100,,売掛の入金　手数料売上,ホリ造形スタジオ,,
2025/1/9,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3001,,    ,,810,,3168,,売掛の入金　手数料売上,㈱あおば,,
2025/1/9,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3191,,    ,,810,,5478,,売掛の入金　手数料売上,㈲ジョイフ,,
2025/1/10,,,1112,普通預金,2,,    ,,810,,1142,売掛金,2024,,    ,,810,,339185,,売掛の入金　手数料売上,環境オプティマル,,
2025/1/10,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3213,,    ,,810,,18865,,売掛の入金　手数料売上,京浜予防医学研究所,,
2025/1/10,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3053,,    ,,810,,27115,,売掛の入金　手数料売上,昇辰電気㈱,,
2025/1/10,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3044,,    ,,810,,5621,,売掛の入金　手数料売上,三協エンジニアリング,,
2025/1/10,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3043,,    ,,810,,6017,,売掛の入金　手数料売上,サニーサイド,,
2025/1/10,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3182,,    ,,810,,14146,,売掛の入金　手数料売上,メイツ電子,,
2025/1/10,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3024,,    ,,810,,6457,,売掛の入金　手数料売上,奥村動物病院,,
2025/1/10,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3125,,    ,,810,,12298,,売掛の入金　手数料売上,海老民,,
2025/1/10,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3081,,    ,,810,,14674,,売掛の入金　手数料売上,ニュータウン㈱,,
2025/1/10,,,6231,雑費,    ,,0,共通部門,511,10,1142,売掛金,3213,,    ,,810,,250,25,振込手数料,,,
2025/1/11,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3113,,    ,,810,,1408,,売掛の入金　手数料売上,山口歯科医院,,
2025/1/11,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3091,,    ,,810,,1309,,売掛の入金　手数料売上,美容室コパン,,
2025/1/12,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3032,,    ,,810,,11055,,売掛の入金　手数料売上,クモイヒデキ,,
2025/1/13,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3115,,    ,,810,,2354,,売掛の入金　手数料売上,百合丘ホーム,,
2025/1/14,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3084,,    ,,810,,11506,,売掛の入金　手数料売上,ハヤシオウスケ,,
2025/1/14,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3093,,    ,,810,,1727,,売掛の入金　手数料売上,プアカイナチュラルスペース,,
2025/1/14,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3112,,    ,,810,,2618,,売掛の入金　手数料売上,やきとり山吹,,
2025/1/14,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3099,,    ,,810,,4851,,売掛の入金　手数料売上,二子新地整骨院,,
2025/1/14,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3190,,    ,,810,,5500,,売掛の入金　手数料売上,プラスワン京王稲田堤店,,
2025/1/15,,,1112,普通預金,2,,    ,,810,,1142,売掛金,1006,,    ,,810,,550,,売掛の入金　手数料売上,カトウマコト,,
2025/1/15,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3030,,    ,,810,,3399,,売掛の入金　手数料売上,川崎建設,,
2025/1/15,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3226,,    ,,810,,18700,,売掛の入金　手数料売上,嶺岡設備,,
2025/1/15,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3025,,    ,,810,,6490,,売掛の入金　手数料売上,おさない電設㈱,,
2025/1/15,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3209,,    ,,810,,8107,,売掛の入金　手数料売上,登戸ブレストケアクリニック,,
2025/1/15,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3042,,    ,,810,,2816,,売掛の入金　手数料売上,さかい医院,,
2025/1/15,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3051,,    ,,810,,36531,,売掛の入金　手数料売上,七五三寿司,,
2025/1/15,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3129,,    ,,810,,5885,,売掛の入金　手数料売上,中華福林　エンドウ,,
2025/1/16,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3165,,    ,,810,,4400,,売掛の入金　手数料売上,㈱リフト,,
2025/1/17,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3031,,    ,,810,,9317,,売掛の入金　手数料売上,キュービクス,,
2025/1/17,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3054,,    ,,810,,12320,,売掛の入金　手数料売上,㈲珠洲,,
2025/1/18,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3056,,    ,,810,,16984,,売掛の入金　手数料売上,新富,,
2025/1/20,,,1112,普通預金,1,,    ,,810,,1142,売掛金,2047,,    ,,810,,125334,,売掛の入金　手数料売上,京浜総合病院,,
2025/1/20,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3052,,    ,,810,,3586,,売掛の入金　手数料売上,㈱ジャクエツ,,
2025/1/20,,,1112,普通預金,2,,    ,,810,,1142,売掛金,2125,,    ,,810,,880,,売掛の入金　手数料売上,NECライベックス,,
2025/1/20,,,1112,普通預金,2,,    ,,810,,1142,売掛金,2543,,    ,,810,,36498,,売掛の入金　手数料売上,ブリヂストンタイヤソリューションジャパン,,
2025/1/20,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3059,,    ,,810,,33935,,売掛の入金　手数料売上,ブリヂストンリテールジャパン,,
2025/1/20,,,1112,普通預金,2,,    ,,810,,1142,売掛金,2,,    ,,810,,340681,,売掛の入金　手数料売上,こづか㈱,,
2025/1/20,,,1112,普通預金,2,,    ,,810,,1142,売掛金,2,,    ,,810,,594000,,,こづか㈱,,
2025/1/20,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3066,,    ,,810,,5720,,売掛の入金　手数料売上,多摩食事サービスかりん,,
2025/1/21,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3097,,    ,,810,,39237,,売掛の入金　手数料売上,不二プラント工業,,
2025/1/21,,,1112,普通預金,2,,    ,,810,,1142,売掛金,34,,    ,,810,,2827,,売掛の入金　手数料売上,㈱シエスタ,,
2025/1/21,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3134,,    ,,810,,6457,,売掛の入金　手数料売上,シバタ　ヒロアキ,,
2025/1/22,,,6220,支払手数料,    ,,0,共通部門,310,10,1142,売掛金,2047,,    ,,810,,800,80,振込手数料,,,
2025/1/22,,,1112,普通預金,2,,    ,,810,,1142,売掛金,39,,    ,,810,,7502,,売掛の入金　手数料売上,カメハチベーカリー,,
2025/1/22,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3172,,    ,,810,,26510,,売掛の入金　手数料売上,㈱優和,,
2025/1/22,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3120,,    ,,810,,6017,,売掛の入金　手数料売上,リィーサンク,,
2025/1/22,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3026,,    ,,810,,17193,,売掛の入金　手数料売上,セトケンジ,,
2025/1/23,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3022,,    ,,810,,1408,,売掛の入金　手数料売上,小笠原会計事務所,,
2025/1/24,,,1112,普通預金,2,,    ,,810,,1142,売掛金,2921,,    ,,810,,63800,,売掛の入金　手数料売上,日本動物高度医療センター,,
2025/1/24,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3010,,    ,,810,,17446,,売掛の入金　手数料売上,井出紙工,,
2025/1/27,,,1112,普通預金,1,,    ,,810,,1142,売掛金,3173,,    ,,810,,3080,,売掛の入金　手数料売上,中部児童相談所,,
2025/1/27,,,1112,普通預金,1,,    ,,810,,1142,売掛金,3173,,    ,,810,,13200,,売掛の入金　手数料売上,中部児童相談所,,
2025/1/27,,,1112,普通預金,2,,    ,,810,,1142,売掛金,2026,,    ,,810,,1695210,,売掛の入金　手数料売上,三友商事,,
2025/1/27,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3041,,    ,,810,,19338,,売掛の入金　手数料売上,亀ヶ谷モータース,,
2025/1/27,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3095,,    ,,810,,9801,,売掛の入金　手数料売上,フェイス　スズキシゲオ,,
